Directory,FileName,DateTimeOriginal,ImageWidth,ImageHeight
C:/Users/Kong/OneDrive - Imperial College London/Project/Deployments/S42,IMG_1480.JPG,2022:04:29 01:25:39,2688,1512
C:/Users/Kong/OneDrive - Imperial College London/Project/Deployments/S42,IMG_1481.JPG,2022:04:29 01:25:40,2688,1512
C:/Users/Kong/OneDrive - Imperial College London/Project/Deployments/S42,IMG_1482.JPG,2022:04:29 01:25:42,2688,1512
C:/Users/Kong/OneDrive - Imperial College London/Project/Deployments/S42,IMG_1483.JPG,2022:04:29 01:25:43,2688,1512
C:/Users/Kong/OneDrive - Imperial College London/Project/Deployments/S42,IMG_1484.JPG,2022:04:29 01:25:44,2688,1512
C:/Users/Kong/OneDrive - Imperial College London/Project/Deployments/S42,IMG_1486.JPG,2022:04:29 01:39:14,2688,1512
C:/Users/Kong/OneDrive - Imperial College London/Project/Deployments/S42,IMG_1488.JPG,2022:04:29 01:39:15,2688,1512
C:/Users/Kong/OneDrive - Imperial College London/Project/Deployments/S42,IMG_2459.JPG,2022:05:01 21:46:08,2688,1512
C:/Users/Kong/OneDrive - Imperial College London/Project/Deployments/S42,IMG_2462.JPG,2022:05:01 21:46:10,2688,1512
C:/Users/Kong/OneDrive - Imperial College London/Project/Deployments/S42,IMG_2463.JPG,2022:05:01 21:46:11,2688,1512
C:/Users/Kong/OneDrive - Imperial College London/Project/Deployments/S42,IMG_2464.JPG,2022:05:01 21:46:12,2688,1512
C:/Users/Kong/OneDrive - Imperial College London/Project/Deployments/S42,IMG_3136.JPG,2022:05:11 02:04:37,2688,1512
C:/Users/Kong/OneDrive - Imperial College London/Project/Deployments/S42,IMG_3141.JPG,2022:05:11 02:04:41,2688,1512
